player,market,line,over_odds,under_odds,sportsbook,over_quote_time_utc,under_quote_time_utc,snapshot_received_by_utc,source,over_source_link,under_source_link,market_id,fixture_id,player_id,grouping_key,over_odds_id,under_odds_id,availability,selection_convention,line_evidence,over_evidence,under_evidence,time_evidence,source_evidence
Matthew Stafford,Pass attempts,34.5,-108,-118,DraftKings,2026-09-10T08:59:04.320542+00:00,2026-09-10T08:59:04.320542+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334323042%232150674410_13L88808Q1-965658130Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334323042%232150674483_13L88808Q11079931452Q20,player_passing_attempts,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:34.5,78014-13184-26-36:draftkings:player_passing_attempts:matthew_stafford_over_34_5,78014-13184-26-36:draftkings:player_passing_attempts:matthew_stafford_under_34_5,returned,Over/Under,[34.5](claim:1),[-108](claim:2),[-118](claim:3),O: [2026-09-10 04:59:04 EDT](claim:5); U: [2026-09-10 04:59:04 EDT](claim:7),[DraftKings via OpticOdds](claim:8)
Matthew Stafford,Pass attempts,,,,FanDuel,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Matthew Stafford,Pass attempts,34.5,-132,100,Caesars,2026-09-10T16:36:43.554403+00:00,2026-09-10T16:36:43.554403+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=66a002e0-7ac2-332f-a99b-5295b5290bd6,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=035b5821-c295-34d5-9642-b6932c8c449a,player_passing_attempts,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:34.5,78014-13184-26-36:caesars:player_passing_attempts:matthew_stafford_over_34_5,78014-13184-26-36:caesars:player_passing_attempts:matthew_stafford_under_34_5,returned,Over/Under,[34.5](claim:9),[-132](claim:10),[+100](claim:11),O: [2026-09-10 12:36:43 EDT](claim:13); U: [2026-09-10 12:36:43 EDT](claim:15),[Caesars via OpticOdds](claim:16)
Matthew Stafford,Pass attempts,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Matthew Stafford,Pass attempts,34.5,-125,-105,Fanatics,2026-09-10T14:40:26.706905+00:00,2026-09-10T14:40:45.939395+00:00,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22697321162%22%2C%22selectionId%22%3A%221720041353%22%7D%5D%7D&deep_link_value=consume-betslip,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22697321162%22%2C%22selectionId%22%3A%221720041355%22%7D%5D%7D&deep_link_value=consume-betslip,player_passing_attempts,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:34.5,78014-13184-26-36:fanatics:player_passing_attempts:matthew_stafford_over_34_5,78014-13184-26-36:fanatics:player_passing_attempts:matthew_stafford_under_34_5,returned,Over/Under,[34.5](claim:17),[-125](claim:18),[-105](claim:19),O: [2026-09-10 10:40:26 EDT](claim:21); U: [2026-09-10 10:40:45 EDT](claim:23),[Fanatics via OpticOdds](claim:24)
Matthew Stafford,Pass attempts,34.5,-105,-125,ESPN BET,2026-09-10T11:04:15.128645+00:00,2026-09-10T11:04:15.128645+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_passing_attempts,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:34.5,78014-13184-26-36:espn_bet:player_passing_attempts:matthew_stafford_over_34_5,78014-13184-26-36:espn_bet:player_passing_attempts:matthew_stafford_under_34_5,returned,Over/Under,[34.5](claim:25),[-105](claim:26),[-125](claim:27),O: [2026-09-10 07:04:15 EDT](claim:29); U: [2026-09-10 07:04:15 EDT](claim:31),[ESPN BET via OpticOdds](claim:32)
Matthew Stafford,Pass attempts,,,,Pinnacle,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Matthew Stafford,Passing yards,263.5,-112,-112,DraftKings,2026-09-10T10:03:03.851662+00:00,2026-09-10T10:03:03.851662+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334323191%232263428641_13L88808Q1-1560855618Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322165%232263428652_13L88808Q11284713205Q20,player_passing_yards,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:263.5,78014-13184-26-36:draftkings:player_passing_yards:matthew_stafford_over_263_5,78014-13184-26-36:draftkings:player_passing_yards:matthew_stafford_under_263_5,returned,Over/Under,[263.5](claim:33),[-112](claim:34),[-112](claim:35),O: [2026-09-10 06:03:03 EDT](claim:37); U: [2026-09-10 06:03:03 EDT](claim:39),[DraftKings via OpticOdds](claim:8)
Matthew Stafford,Passing yards,258.5,-113,-113,FanDuel,2026-09-10T13:11:29.898129+00:00,2026-09-10T13:11:29.898129+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601439852&selectionId=11889883,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601439852&selectionId=11889882,player_passing_yards,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:258.5,78014-13184-26-36:fanduel:player_passing_yards:matthew_stafford_over_258_5,78014-13184-26-36:fanduel:player_passing_yards:matthew_stafford_under_258_5,returned,Over/Under,[258.5](claim:40),[-113](claim:41),[-113](claim:42),O: [2026-09-10 09:11:29 EDT](claim:44); U: [2026-09-10 09:11:29 EDT](claim:46),[FanDuel via OpticOdds](claim:47)
Matthew Stafford,Passing yards,261.5,-114,-114,Caesars,2026-09-10T14:29:41.456018+00:00,2026-09-10T14:29:41.456018+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=a3db977e-8c8a-3639-96b0-88e6d9653d74,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=6b9e94b7-89c3-379c-a8a0-05a66c18aed5,player_passing_yards,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:261.5,78014-13184-26-36:caesars:player_passing_yards:matthew_stafford_over_261_5,78014-13184-26-36:caesars:player_passing_yards:matthew_stafford_under_261_5,returned,Over/Under,[261.5](claim:48),[-114](claim:49),[-114](claim:50),O: [2026-09-10 10:29:41 EDT](claim:52); U: [2026-09-10 10:29:41 EDT](claim:54),[Caesars via OpticOdds](claim:16)
Matthew Stafford,Passing yards,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Matthew Stafford,Passing yards,270.5,100,-130,Fanatics,2026-09-10T16:35:16.412988+00:00,2026-09-10T16:35:16.412988+00:00,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22688396986%22%2C%22selectionId%22%3A%221698085827%22%7D%5D%7D&deep_link_value=consume-betslip,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22688396986%22%2C%22selectionId%22%3A%221698085829%22%7D%5D%7D&deep_link_value=consume-betslip,player_passing_yards,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:270.5,78014-13184-26-36:fanatics:player_passing_yards:matthew_stafford_over_270_5,78014-13184-26-36:fanatics:player_passing_yards:matthew_stafford_under_270_5,returned,Over/Under,[270.5](claim:55),[+100](claim:56),[-130](claim:57),O: [2026-09-10 12:35:16 EDT](claim:59); U: [2026-09-10 12:35:16 EDT](claim:61),[Fanatics via OpticOdds](claim:24)
Matthew Stafford,Passing yards,254.5,-125,-105,ESPN BET,2026-09-10T13:11:45.014998+00:00,2026-09-10T13:11:45.014998+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_passing_yards,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:254.5,78014-13184-26-36:espn_bet:player_passing_yards:matthew_stafford_over_254_5,78014-13184-26-36:espn_bet:player_passing_yards:matthew_stafford_under_254_5,returned,Over/Under,[254.5](claim:62),[-125](claim:63),[-105](claim:64),O: [2026-09-10 09:11:45 EDT](claim:66); U: [2026-09-10 09:11:45 EDT](claim:68),[ESPN BET via OpticOdds](claim:32)
Matthew Stafford,Passing yards,263.5,101,-123,Pinnacle,2026-09-10T16:21:05.653105+00:00,2026-09-10T16:21:05.653105+00:00,2026-09-10T16:37:30Z,OpticOdds,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,player_passing_yards,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:263.5,78014-13184-26-36:pinnacle:player_passing_yards:matthew_stafford_over_263_5,78014-13184-26-36:pinnacle:player_passing_yards:matthew_stafford_under_263_5,returned,Over/Under,[263.5](claim:69),[+101](claim:70),[-123](claim:71),O: [2026-09-10 12:21:05 EDT](claim:73); U: [2026-09-10 12:21:05 EDT](claim:75),[Pinnacle via OpticOdds](claim:76)
Matthew Stafford,Passing TD,1.5,-155,121,DraftKings,2026-09-10T08:59:04.320542+00:00,2026-09-10T08:59:04.320542+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322460%232150671835_13L88808Q1-2015862131Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322223%232150672410_13L88808Q1-1720642580Q20,player_passing_touchdowns,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:1.5,78014-13184-26-36:draftkings:player_passing_touchdowns:matthew_stafford_over_1_5,78014-13184-26-36:draftkings:player_passing_touchdowns:matthew_stafford_under_1_5,returned,Over/Under,[1.5](claim:77),[-155](claim:78),[+121](claim:79),O: [2026-09-10 04:59:04 EDT](claim:81); U: [2026-09-10 04:59:04 EDT](claim:83),[DraftKings via OpticOdds](claim:8)
Matthew Stafford,Passing TD,1.5,-146,112,FanDuel,2026-09-10T14:04:00.010128+00:00,2026-09-10T14:04:00.010128+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601439856&selectionId=11889883,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601439856&selectionId=11889882,player_passing_touchdowns,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:1.5,78014-13184-26-36:fanduel:player_passing_touchdowns:matthew_stafford_over_1_5,78014-13184-26-36:fanduel:player_passing_touchdowns:matthew_stafford_under_1_5,returned,Over/Under,[1.5](claim:84),[-146](claim:85),[+112](claim:86),O: [2026-09-10 10:04:00 EDT](claim:88); U: [2026-09-10 10:04:00 EDT](claim:90),[FanDuel via OpticOdds](claim:47)
Matthew Stafford,Passing TD,1.5,-154,117,Caesars,2026-09-10T10:58:23.014535+00:00,2026-09-10T10:58:23.014535+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=b2027e80-f32a-32e1-a930-a81116a9418c,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=4a16059e-7546-3cf7-9ae8-4682fe54766c,player_passing_touchdowns,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:1.5,78014-13184-26-36:caesars:player_passing_touchdowns:matthew_stafford_over_1_5,78014-13184-26-36:caesars:player_passing_touchdowns:matthew_stafford_under_1_5,returned,Over/Under,[1.5](claim:91),[-154](claim:92),[+117](claim:93),O: [2026-09-10 06:58:23 EDT](claim:95); U: [2026-09-10 06:58:23 EDT](claim:97),[Caesars via OpticOdds](claim:16)
Matthew Stafford,Passing TD,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Matthew Stafford,Passing TD,1.5,-145,110,Fanatics,2026-09-10T16:35:16.412993+00:00,2026-09-10T16:35:16.412993+00:00,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22689767709%22%2C%22selectionId%22%3A%221701502717%22%7D%5D%7D&deep_link_value=consume-betslip,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22689767709%22%2C%22selectionId%22%3A%221701502719%22%7D%5D%7D&deep_link_value=consume-betslip,player_passing_touchdowns,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:1.5,78014-13184-26-36:fanatics:player_passing_touchdowns:matthew_stafford_over_1_5,78014-13184-26-36:fanatics:player_passing_touchdowns:matthew_stafford_under_1_5,returned,Over/Under,[1.5](claim:98),[-145](claim:99),[+110](claim:100),O: [2026-09-10 12:35:16 EDT](claim:102); U: [2026-09-10 12:35:16 EDT](claim:104),[Fanatics via OpticOdds](claim:24)
Matthew Stafford,Passing TD,1.5,-135,105,ESPN BET,2026-09-10T13:16:08.092605+00:00,2026-09-10T13:16:08.092605+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_passing_touchdowns,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:1.5,78014-13184-26-36:espn_bet:player_passing_touchdowns:matthew_stafford_over_1_5,78014-13184-26-36:espn_bet:player_passing_touchdowns:matthew_stafford_under_1_5,returned,Over/Under,[1.5](claim:105),[-135](claim:106),[+105](claim:107),O: [2026-09-10 09:16:08 EDT](claim:109); U: [2026-09-10 09:16:08 EDT](claim:111),[ESPN BET via OpticOdds](claim:32)
Matthew Stafford,Passing TD,1.5,-146,120,Pinnacle,2026-09-10T16:18:07.041728+00:00,2026-09-10T16:18:07.041728+00:00,2026-09-10T16:37:30Z,OpticOdds,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,player_passing_touchdowns,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:1.5,78014-13184-26-36:pinnacle:player_passing_touchdowns:matthew_stafford_over_1_5,78014-13184-26-36:pinnacle:player_passing_touchdowns:matthew_stafford_under_1_5,returned,Over/Under,[1.5](claim:112),[-146](claim:113),[+120](claim:114),O: [2026-09-10 12:18:07 EDT](claim:116); U: [2026-09-10 12:18:07 EDT](claim:118),[Pinnacle via OpticOdds](claim:76)
Matthew Stafford,Interceptions thrown,0.5,113,-144,DraftKings,2026-09-10T10:03:03.851677+00:00,2026-09-10T10:03:03.851677+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322764%232150674731_13L88808Q1-74207927Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322712%232150673140_13L88808Q1-519559035Q20,player_interceptions,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:0.5,78014-13184-26-36:draftkings:player_interceptions:matthew_stafford_over_0_5,78014-13184-26-36:draftkings:player_interceptions:matthew_stafford_under_0_5,returned,Over/Under,[0.5](claim:119),[+113](claim:120),[-144](claim:121),O: [2026-09-10 06:03:03 EDT](claim:123); U: [2026-09-10 06:03:03 EDT](claim:125),[DraftKings via OpticOdds](claim:8)
Matthew Stafford,Interceptions thrown,,,,FanDuel,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Matthew Stafford,Interceptions thrown,0.5,113,-148,Caesars,2026-09-10T10:58:23.014535+00:00,2026-09-10T10:58:23.014535+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=ec022731-baa0-3e26-b25e-578dd9da0fd9,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=f456454d-2ad8-34f6-8f00-7e387c595d53,player_interceptions,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:0.5,78014-13184-26-36:caesars:player_interceptions:matthew_stafford_over_0_5,78014-13184-26-36:caesars:player_interceptions:matthew_stafford_under_0_5,returned,Over/Under,[0.5](claim:126),[+113](claim:127),[-148](claim:128),O: [2026-09-10 06:58:23 EDT](claim:130); U: [2026-09-10 06:58:23 EDT](claim:132),[Caesars via OpticOdds](claim:16)
Matthew Stafford,Interceptions thrown,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Matthew Stafford,Interceptions thrown,0.5,-105,,Fanatics,2026-09-10T15:43:09.532910+00:00,,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22697317448%22%2C%22selectionId%22%3A%221720032518%22%7D%5D%7D&deep_link_value=consume-betslip,,player_interceptions,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:0.5,78014-13184-26-36:fanatics:player_interceptions:matthew_stafford_over_0_5,,returned,Over/Under,[0.5](claim:133),[-105](claim:134),n.a.,O: [2026-09-10 11:43:09 EDT](claim:136),[Fanatics via OpticOdds](claim:24)
Matthew Stafford,Interceptions thrown,0.5,110,-140,ESPN BET,2026-09-10T11:04:15.128645+00:00,2026-09-10T11:04:15.128645+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_interceptions,20260911F39A2BD0,DD2E6E11452C,matthew_stafford:0.5,78014-13184-26-36:espn_bet:player_interceptions:matthew_stafford_over_0_5,78014-13184-26-36:espn_bet:player_interceptions:matthew_stafford_under_0_5,returned,Over/Under,[0.5](claim:137),[+110](claim:138),[-140](claim:139),O: [2026-09-10 07:04:15 EDT](claim:141); U: [2026-09-10 07:04:15 EDT](claim:143),[ESPN BET via OpticOdds](claim:32)
Matthew Stafford,Interceptions thrown,,,,Pinnacle,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Pass attempts,33.5,-119,-106,DraftKings,2026-09-10T16:11:53.924384+00:00,2026-09-10T08:59:04.320542+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322413%232150673417_13L88808Q1-423965071Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322188%232169878357_13L88808Q1291074885Q20,player_passing_attempts,20260911F39A2BD0,337418C8A92F,brock_purdy:33.5,78014-13184-26-36:draftkings:player_passing_attempts:brock_purdy_over_33_5,78014-13184-26-36:draftkings:player_passing_attempts:brock_purdy_under_33_5,returned,Over/Under,[33.5](claim:144),[-119](claim:145),[-106](claim:146),O: [2026-09-10 12:11:53 EDT](claim:148); U: [2026-09-10 04:59:04 EDT](claim:150),[DraftKings via OpticOdds](claim:8)
Brock Purdy,Pass attempts,,,,FanDuel,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Pass attempts,34.5,-132,100,Caesars,2026-09-10T16:36:43.554403+00:00,2026-09-10T16:36:43.554403+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=c2edd425-3b84-3f44-a364-b0d795c59e97,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=dc57d6df-5839-3a13-9efd-37f5e395c124,player_passing_attempts,20260911F39A2BD0,337418C8A92F,brock_purdy:34.5,78014-13184-26-36:caesars:player_passing_attempts:brock_purdy_over_34_5,78014-13184-26-36:caesars:player_passing_attempts:brock_purdy_under_34_5,returned,Over/Under,[34.5](claim:151),[-132](claim:152),[+100](claim:153),O: [2026-09-10 12:36:43 EDT](claim:155); U: [2026-09-10 12:36:43 EDT](claim:157),[Caesars via OpticOdds](claim:16)
Brock Purdy,Pass attempts,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Pass attempts,34.5,-110,-120,Fanatics,2026-09-10T16:35:16.412993+00:00,2026-09-10T16:35:16.412993+00:00,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22697321159%22%2C%22selectionId%22%3A%221720041274%22%7D%5D%7D&deep_link_value=consume-betslip,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22697321159%22%2C%22selectionId%22%3A%221720041278%22%7D%5D%7D&deep_link_value=consume-betslip,player_passing_attempts,20260911F39A2BD0,337418C8A92F,brock_purdy:34.5,78014-13184-26-36:fanatics:player_passing_attempts:brock_purdy_over_34_5,78014-13184-26-36:fanatics:player_passing_attempts:brock_purdy_under_34_5,returned,Over/Under,[34.5](claim:158),[-110](claim:159),[-120](claim:160),O: [2026-09-10 12:35:16 EDT](claim:162); U: [2026-09-10 12:35:16 EDT](claim:164),[Fanatics via OpticOdds](claim:24)
Brock Purdy,Pass attempts,33.5,-125,-105,ESPN BET,2026-09-10T13:40:41.581020+00:00,2026-09-10T13:40:41.581020+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_passing_attempts,20260911F39A2BD0,337418C8A92F,brock_purdy:33.5,78014-13184-26-36:espn_bet:player_passing_attempts:brock_purdy_over_33_5,78014-13184-26-36:espn_bet:player_passing_attempts:brock_purdy_under_33_5,returned,Over/Under,[33.5](claim:165),[-125](claim:166),[-105](claim:167),O: [2026-09-10 09:40:41 EDT](claim:169); U: [2026-09-10 09:40:41 EDT](claim:171),[ESPN BET via OpticOdds](claim:32)
Brock Purdy,Pass attempts,,,,Pinnacle,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Passing yards,242.5,-113,-111,DraftKings,2026-09-10T16:13:45.282745+00:00,2026-09-10T16:13:45.282745+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322269%232256896799_13L88808Q1-509212501Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322597%232256896797_13L88808Q1-1303259054Q20,player_passing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:242.5,78014-13184-26-36:draftkings:player_passing_yards:brock_purdy_over_242_5,78014-13184-26-36:draftkings:player_passing_yards:brock_purdy_under_242_5,returned,Over/Under,[242.5](claim:172),[-113](claim:173),[-111](claim:174),O: [2026-09-10 12:13:45 EDT](claim:176); U: [2026-09-10 12:13:45 EDT](claim:178),[DraftKings via OpticOdds](claim:8)
Brock Purdy,Passing yards,238.5,-113,-113,FanDuel,2026-09-10T13:13:59.255303+00:00,2026-09-10T13:13:59.255303+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601439853&selectionId=41074310,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601439853&selectionId=41074309,player_passing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:238.5,78014-13184-26-36:fanduel:player_passing_yards:brock_purdy_over_238_5,78014-13184-26-36:fanduel:player_passing_yards:brock_purdy_under_238_5,returned,Over/Under,[238.5](claim:179),[-113](claim:180),[-113](claim:181),O: [2026-09-10 09:13:59 EDT](claim:183); U: [2026-09-10 09:13:59 EDT](claim:185),[FanDuel via OpticOdds](claim:47)
Brock Purdy,Passing yards,241.5,-113,-115,Caesars,2026-09-10T15:58:43.119446+00:00,2026-09-10T15:58:43.119446+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=99360927-ee0c-35b3-b5a0-04c84617bc09,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=e734eb93-d0a1-3426-ab1f-fda94547610f,player_passing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:241.5,78014-13184-26-36:caesars:player_passing_yards:brock_purdy_over_241_5,78014-13184-26-36:caesars:player_passing_yards:brock_purdy_under_241_5,returned,Over/Under,[241.5](claim:186),[-113](claim:187),[-115](claim:188),O: [2026-09-10 11:58:43 EDT](claim:190); U: [2026-09-10 11:58:43 EDT](claim:192),[Caesars via OpticOdds](claim:16)
Brock Purdy,Passing yards,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Passing yards,245.5,-115,-115,Fanatics,2026-09-10T16:35:16.412993+00:00,2026-09-10T16:35:16.412993+00:00,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22685288002%22%2C%22selectionId%22%3A%221690403480%22%7D%5D%7D&deep_link_value=consume-betslip,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22685288002%22%2C%22selectionId%22%3A%221690403485%22%7D%5D%7D&deep_link_value=consume-betslip,player_passing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:245.5,78014-13184-26-36:fanatics:player_passing_yards:brock_purdy_over_245_5,78014-13184-26-36:fanatics:player_passing_yards:brock_purdy_under_245_5,returned,Over/Under,[245.5](claim:193),[-115](claim:194),[-115](claim:195),O: [2026-09-10 12:35:16 EDT](claim:197); U: [2026-09-10 12:35:16 EDT](claim:199),[Fanatics via OpticOdds](claim:24)
Brock Purdy,Passing yards,234.5,-120,-110,ESPN BET,2026-09-10T13:15:26.832926+00:00,2026-09-10T13:15:26.832926+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_passing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:234.5,78014-13184-26-36:espn_bet:player_passing_yards:brock_purdy_over_234_5,78014-13184-26-36:espn_bet:player_passing_yards:brock_purdy_under_234_5,returned,Over/Under,[234.5](claim:200),[-120](claim:201),[-110](claim:202),O: [2026-09-10 09:15:26 EDT](claim:204); U: [2026-09-10 09:15:26 EDT](claim:206),[ESPN BET via OpticOdds](claim:32)
Brock Purdy,Passing yards,243.5,104,-126,Pinnacle,2026-09-10T16:21:05.667494+00:00,2026-09-10T16:21:05.667494+00:00,2026-09-10T16:37:30Z,OpticOdds,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,player_passing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:243.5,78014-13184-26-36:pinnacle:player_passing_yards:brock_purdy_over_243_5,78014-13184-26-36:pinnacle:player_passing_yards:brock_purdy_under_243_5,returned,Over/Under,[243.5](claim:207),[+104](claim:208),[-126](claim:209),O: [2026-09-10 12:21:05 EDT](claim:211); U: [2026-09-10 12:21:05 EDT](claim:213),[Pinnacle via OpticOdds](claim:76)
