game_id,cutoff,player,metric,market_line,V1,R5,R6,R7,R8,actual_if_known,actual_source
2026_01_SF_LA,pre_inactives,Tyler Higbee,receiving/receiving_td,,0.1,0.14,0.16,0.14,0.14,,
2026_01_SF_LA,pre_inactives,Tyler Higbee,receiving/receiving_yards,,13.97,19.68,20.81,17.7,19.32,,
2026_01_SF_LA,pre_inactives,Tyler Higbee,receiving/receptions,,1.41,1.98,2.11,1.79,1.97,,
2026_01_SF_LA,pre_inactives,Tyler Higbee,receiving/targets,,2.04,2.86,3.04,2.57,2.85,,
2026_01_SF_LA,pre_inactives,Tyler Scott,receiving/receiving_td,,0.01,,,,,,
2026_01_SF_LA,pre_inactives,Tyler Scott,receiving/receiving_yards,,2.44,,,,,,
2026_01_SF_LA,pre_inactives,Tyler Scott,receiving/receptions,,0.23,,,,,,
2026_01_SF_LA,pre_inactives,Tyler Scott,receiving/targets,,0.39,,,,,,
2026_01_SF_LA,pre_inactives,Wesley Grimes,receiving/receiving_td,,0.08,,,,,,
2026_01_SF_LA,pre_inactives,Wesley Grimes,receiving/receiving_yards,,14.82,,,,,,
2026_01_SF_LA,pre_inactives,Wesley Grimes,receiving/receptions,,1.16,,,,,,
2026_01_SF_LA,pre_inactives,Wesley Grimes,receiving/targets,,1.82,,,,,,
2026_01_SF_LA,pre_inactives,Will Pauling,receiving/receiving_td,,0.09,,,,,,
2026_01_SF_LA,pre_inactives,Will Pauling,receiving/receiving_yards,,15.65,,,,,,
2026_01_SF_LA,pre_inactives,Will Pauling,receiving/receptions,,1.17,,,,,,
2026_01_SF_LA,pre_inactives,Will Pauling,receiving/targets,,1.82,,,,,,
2026_01_SF_LA,pre_inactives,Xavier Smith,receiving/receiving_td,,0.05,0.09,0.1,0.09,0.07,,
2026_01_SF_LA,pre_inactives,Xavier Smith,receiving/receiving_yards,,10.75,17.2,19.46,18.63,13.96,,
2026_01_SF_LA,pre_inactives,Xavier Smith,receiving/receptions,,0.72,1.16,1.3,1.22,0.93,,
2026_01_SF_LA,pre_inactives,Xavier Smith,receiving/targets,,0.95,1.55,1.72,1.63,1.24,,
