game_id,kickoff_utc,player,gsis_id,team,position,metric,layer,forecast_stage,seal_written_at,run_id,role_tier,model_mean,model_median,q10,q25,q50,q75,q90,actual,actual_basis,absence_class,forecast_minus_actual,abs_error,pct_error,pit,in_50,in_80,in_90,crps,n_draws,completeness,qb3_configuration,qb3_contaminated,qb3_contamination_basis,outcome_sha256,season,week,seal_rank,seal_dir,depth_chart,depth_rank,starter_or_backup,opportunity_metric,p_participate_model,opportunity_actual,opportunity_actual_basis,participated_actual,model_mean_conditional_on_participation,p_metric_nonzero_model,injury_state,on_official_inactive_list,injury_report_status,season_boundary,n_own_prior_games,prior_history_bucket,prior_history_basis,sq_error
2026_01_ATL_PIT,2026-09-13T17:00:00Z,M.Pittman,00-0036252,PIT,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,3.912,3.0,0.0,2.0,3.0,6.0,8.0,3.0,OBSERVED,ZERO_IF_ABSENT,0.912,0.912,30.4,0.38788,True,True,True,0.709902,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR2,2,BACKUP,receiving/targets,0.929,3.0,OBSERVED,1,4.211,0.892,NOT_ON_REPORT,0,,1,95,ESTABLISHED_5PLUS,targets,0.831744
2026_01_ATL_PIT,2026-09-13T17:00:00Z,M.Pittman,00-0036252,PIT,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,43.823,37.0,0.0,16.0,37.0,62.0,95.0,58.0,OBSERVED,ZERO_IF_ABSENT,-14.177,14.177,-24.4431,0.71493,True,True,True,12.873237,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR2,2,BACKUP,receiving/targets,0.929,3.0,OBSERVED,1,47.1722,0.89,NOT_ON_REPORT,0,,1,95,ESTABLISHED_5PLUS,targets,200.987329
2026_01_ATL_PIT,2026-09-13T17:00:00Z,D.London,00-0037238,ATL,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RECEIVER,7.192,7.0,0.0,4.0,7.0,10.0,13.0,4.0,OBSERVED,ZERO_IF_ABSENT,3.192,3.192,79.8,0.212083,True,True,True,1.838756,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR1,1,STARTER,receiving/targets,0.895,4.0,OBSERVED,1,8.0358,0.895,NOT_ON_REPORT,0,,1,62,ESTABLISHED_5PLUS,targets,10.188864
2026_01_ATL_PIT,2026-09-13T17:00:00Z,D.London,00-0037238,ATL,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RECEIVER,4.487,4.0,0.0,2.0,4.0,6.0,9.0,2.0,OBSERVED,ZERO_IF_ABSENT,2.487,2.487,124.35,0.198372,True,True,True,1.352547,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR1,1,STARTER,receiving/targets,0.895,4.0,OBSERVED,1,5.0134,0.882,NOT_ON_REPORT,0,,1,62,ESTABLISHED_5PLUS,targets,6.185169
2026_01_ATL_PIT,2026-09-13T17:00:00Z,D.London,00-0037238,ATL,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RECEIVER,57.436,50.0,0.0,25.0,50.0,80.0,119.0,29.0,OBSERVED,ZERO_IF_ABSENT,28.436,28.436,98.0552,0.284716,True,True,True,14.497036,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR1,1,STARTER,receiving/targets,0.895,4.0,OBSERVED,1,64.1743,0.881,NOT_ON_REPORT,0,,1,62,ESTABLISHED_5PLUS,targets,808.606096
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0036862,00-0036862,PIT,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,0.841,0.0,0.0,0.0,0.0,1.0,3.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,0.841,0.841,,0.156543,True,True,True,0.131465,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR5,5,BACKUP,receiving/targets,0.27,0.0,ZERO_BY_COMPLETION,0,3.1148,0.27,NOT_ON_REPORT,0,,1,61,ESTABLISHED_5PLUS,targets,0.707281
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0036862,00-0036862,PIT,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,0.541,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,0.541,0.541,,0.163619,True,True,True,0.082477,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR5,5,BACKUP,receiving/targets,0.27,0.0,ZERO_BY_COMPLETION,0,2.0037,0.237,NOT_ON_REPORT,0,,1,61,ESTABLISHED_5PLUS,targets,0.292681
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0036862,00-0036862,PIT,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,5.378,0.0,0.0,0.0,0.0,0.0,22.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,5.378,5.378,,0.165263,True,True,True,0.732908,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR5,5,BACKUP,receiving/targets,0.27,0.0,ZERO_BY_COMPLETION,0,19.9185,0.233,NOT_ON_REPORT,0,,1,61,ESTABLISHED_5PLUS,targets,28.922884
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0036463,00-0036463,ATL,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,0.892,0.0,0.0,0.0,0.0,1.0,3.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,0.892,0.892,,0.142818,True,True,True,0.185898,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR5,5,BACKUP,receiving/targets,0.334,0.0,ZERO_BY_COMPLETION,0,2.6707,0.334,NOT_ON_REPORT,0,,1,5,ESTABLISHED_5PLUS,targets,0.795664
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0036463,00-0036463,ATL,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,0.481,0.0,0.0,0.0,0.0,1.0,2.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,0.481,0.481,,0.159974,True,True,True,0.084823,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR5,5,BACKUP,receiving/targets,0.334,0.0,ZERO_BY_COMPLETION,0,1.4401,0.254,NOT_ON_REPORT,0,,1,5,ESTABLISHED_5PLUS,targets,0.231361
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0036463,00-0036463,ATL,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,7.245,0.0,0.0,0.0,0.0,4.0,29.1,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,7.245,7.245,,0.161188,True,True,True,1.152613,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR5,5,BACKUP,receiving/targets,0.334,0.0,ZERO_BY_COMPLETION,0,21.6916,0.252,NOT_ON_REPORT,0,,1,5,ESTABLISHED_5PLUS,targets,52.490025
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0041489,00-0041489,PIT,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,2.267,1.0,0.0,0.0,1.0,3.0,6.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,2.267,2.267,,0.072481,True,True,True,0.909169,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR4,4,BACKUP,receiving/targets,0.662,0.0,ZERO_BY_COMPLETION,0,3.4245,0.662,NOT_ON_REPORT,0,,1,0,NONE,targets,5.139289
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0041489,00-0041489,PIT,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,1.423,1.0,0.0,0.0,1.0,2.0,4.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,1.423,1.423,,0.089422,True,True,True,0.526357,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR4,4,BACKUP,receiving/targets,0.662,0.0,ZERO_BY_COMPLETION,0,2.1495,0.583,NOT_ON_REPORT,0,,1,0,NONE,targets,2.024929
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0041489,00-0041489,PIT,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,17.857,7.0,0.0,0.0,7.0,25.0,55.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,17.857,17.857,,0.097495,True,True,True,5.435985,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR4,4,BACKUP,receiving/targets,0.662,0.0,ZERO_BY_COMPLETION,0,26.9743,0.571,NOT_ON_REPORT,0,,1,0,NONE,targets,318.872449
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0041397,00-0041397,PIT,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,2.211,1.0,0.0,0.0,1.0,3.0,6.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,2.211,2.211,,0.075055,True,True,True,0.893839,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR6,6,BACKUP,receiving/targets,0.65,0.0,ZERO_BY_COMPLETION,0,3.4015,0.65,NOT_ON_REPORT,0,,1,0,NONE,targets,4.888521
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0041397,00-0041397,PIT,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,1.442,1.0,0.0,0.0,1.0,2.0,4.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,1.442,1.442,,0.093711,True,True,True,0.524418,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR6,6,BACKUP,receiving/targets,0.65,0.0,ZERO_BY_COMPLETION,0,2.2185,0.563,NOT_ON_REPORT,0,,1,0,NONE,targets,2.079364
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0041397,00-0041397,PIT,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,17.906,6.0,0.0,0.0,6.0,26.0,54.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,17.906,17.906,,0.095355,True,True,True,5.44825,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR6,6,BACKUP,receiving/targets,0.65,0.0,ZERO_BY_COMPLETION,0,27.5477,0.559,NOT_ON_REPORT,0,,1,0,NONE,targets,320.624836
2026_01_ATL_PIT,2026-09-13T17:00:00Z,R.Wilson,00-0039739,PIT,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,1.57,0.0,0.0,0.0,0.0,3.0,5.0,6.0,OBSERVED,ZERO_IF_ABSENT,-4.43,4.43,-73.8333,0.92379,False,False,True,3.615434,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR3,3,BACKUP,receiving/targets,0.45,6.0,OBSERVED,1,3.4889,0.45,NOT_ON_REPORT,0,,1,14,ESTABLISHED_5PLUS,targets,19.6249
2026_01_ATL_PIT,2026-09-13T17:00:00Z,R.Wilson,00-0039739,PIT,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,0.921,0.0,0.0,0.0,0.0,1.0,3.0,3.0,OBSERVED,ZERO_IF_ABSENT,-2.079,2.079,-69.3,0.878438,False,True,True,1.738735,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR3,3,BACKUP,receiving/targets,0.45,6.0,OBSERVED,1,2.0467,0.377,NOT_ON_REPORT,0,,1,14,ESTABLISHED_5PLUS,targets,4.322241
2026_01_ATL_PIT,2026-09-13T17:00:00Z,R.Wilson,00-0039739,PIT,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,12.58,0.0,0.0,0.0,0.0,14.0,46.1,26.0,OBSERVED,ZERO_IF_ABSENT,-13.42,13.42,-51.6154,0.827643,False,True,True,14.583278,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR3,3,BACKUP,receiving/targets,0.45,6.0,OBSERVED,1,27.9556,0.375,NOT_ON_REPORT,0,,1,14,ESTABLISHED_5PLUS,targets,180.0964
2026_01_ATL_PIT,2026-09-13T17:00:00Z,J.Dotson,00-0037741,ATL,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,2.724,2.0,0.0,0.0,2.0,4.0,6.0,3.0,OBSERVED,ZERO_IF_ABSENT,-0.276,0.276,-9.2,0.582519,True,True,True,0.760002,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR2,2,BACKUP,receiving/targets,0.725,3.0,OBSERVED,1,3.7572,0.725,NOT_ON_REPORT,0,,1,63,ESTABLISHED_5PLUS,targets,0.076176
2026_01_ATL_PIT,2026-09-13T17:00:00Z,J.Dotson,00-0037741,ATL,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,1.578,1.0,0.0,0.0,1.0,2.0,4.0,1.0,OBSERVED,ZERO_IF_ABSENT,0.578,0.578,57.8,0.431387,True,True,True,0.41668,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR2,2,BACKUP,receiving/targets,0.725,3.0,OBSERVED,1,2.1766,0.61,NOT_ON_REPORT,0,,1,63,ESTABLISHED_5PLUS,targets,0.334084
2026_01_ATL_PIT,2026-09-13T17:00:00Z,J.Dotson,00-0037741,ATL,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,20.477,10.0,0.0,0.0,10.0,33.0,57.0,19.0,OBSERVED,ZERO_IF_ABSENT,1.477,1.477,7.7737,0.618217,True,True,True,6.862187,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR2,2,BACKUP,receiving/targets,0.725,3.0,OBSERVED,1,28.2441,0.609,NOT_ON_REPORT,0,,1,63,ESTABLISHED_5PLUS,targets,2.181529
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0041044,00-0041044,ATL,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,1.882,1.0,0.0,0.0,1.0,3.0,5.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,1.882,1.882,,0.081917,True,True,True,0.722828,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR4,4,BACKUP,receiving/targets,0.618,0.0,ZERO_BY_COMPLETION,0,3.0453,0.618,NOT_ON_REPORT,0,,1,0,NONE,targets,3.541924
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0041044,00-0041044,ATL,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,1.227,1.0,0.0,0.0,1.0,2.0,4.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,1.227,1.227,,0.101646,True,True,True,0.418151,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR4,4,BACKUP,receiving/targets,0.618,0.0,ZERO_BY_COMPLETION,0,1.9854,0.526,NOT_ON_REPORT,0,,1,0,NONE,targets,1.505529
2026_01_ATL_PIT,2026-09-13T17:00:00Z,00-0041044,00-0041044,ATL,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,15.074,3.0,0.0,0.0,3.0,22.0,47.0,0.0,ZERO_BY_COMPLETION,ZERO_IF_ABSENT,15.074,15.074,,0.108718,True,True,True,4.260524,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR4,4,BACKUP,receiving/targets,0.618,0.0,ZERO_BY_COMPLETION,0,24.3916,0.515,NOT_ON_REPORT,0,,1,0,NONE,targets,227.225476
2026_01_ATL_PIT,2026-09-13T17:00:00Z,O.Zaccheaus,00-0035208,ATL,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,1.284,0.0,0.0,0.0,0.0,2.0,5.0,1.0,OBSERVED,ZERO_IF_ABSENT,0.284,0.284,28.4,0.653869,True,True,True,0.572088,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR3,3,BACKUP,receiving/targets,0.362,1.0,OBSERVED,1,3.547,0.362,NOT_ON_REPORT,0,,1,95,ESTABLISHED_5PLUS,targets,0.080656
2026_01_ATL_PIT,2026-09-13T17:00:00Z,O.Zaccheaus,00-0035208,ATL,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,0.788,0.0,0.0,0.0,0.0,1.0,3.0,1.0,OBSERVED,ZERO_IF_ABSENT,-0.212,0.212,-21.2,0.705661,True,True,True,0.525156,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR3,3,BACKUP,receiving/targets,0.362,1.0,OBSERVED,1,2.1768,0.319,NOT_ON_REPORT,0,,1,95,ESTABLISHED_5PLUS,targets,0.044944
2026_01_ATL_PIT,2026-09-13T17:00:00Z,O.Zaccheaus,00-0035208,ATL,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,9.348,0.0,0.0,0.0,0.0,10.0,34.1,5.0,OBSERVED,ZERO_IF_ABSENT,4.348,4.348,86.96,0.70093,True,True,True,3.545284,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,WR3,3,BACKUP,receiving/targets,0.362,1.0,OBSERVED,1,25.8232,0.316,NOT_ON_REPORT,0,,1,95,ESTABLISHED_5PLUS,targets,18.905104
2026_01_ATL_PIT,2026-09-13T17:00:00Z,K.Pitts,00-0036970,ATL,TE,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,6.928,7.0,3.0,4.0,7.0,9.0,12.0,1.0,OBSERVED,ZERO_IF_ABSENT,5.928,5.928,592.8,0.035002,False,False,False,3.99701,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd,2026,1,3,nfl/research/live/2026_01_ATL_PIT/pre_inactives_V1_CANDIDATE_R8/f67d72ab0701d211,TE1,1,STARTER,receiving/targets,0.968,1.0,OBSERVED,1,7.157,0.968,NOT_ON_REPORT,0,,1,78,ESTABLISHED_5PLUS,targets,35.141184
