retrieved_at_utc,book,game_id,game,away_team,home_team,kickoff_utc,player,displayed_selection,team,opponent,position,market,market_id,market_class,is_main_line,line,over_price,under_price,selection_price,market_status,book_line_timestamp_utc,odds_id_over,odds_id_under,source_url,source_endpoint,evidence_type,raw_file
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Harrison Butker,Harrison Butker,KC,IND,PK,Player Field Goals Made,player_field_goals_made,player_prop,True,1.5,-140,110,,open_two_sided,2026-09-20T10:01:36.109540Z,40716-13602-26-37:hard_rock:player_field_goals_made:harrison_butker_over_1_5,40716-13602-26-37:hard_rock:player_field_goals_made:harrison_butker_under_1_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/102147069707420035,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_field_goals_made,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Spencer Shrader,Spencer Shrader,IND,KC,PK,Player Field Goals Made,player_field_goals_made,player_prop,True,1.5,-105,-125,,open_two_sided,2026-09-20T18:08:46.311941Z,40716-13602-26-37:hard_rock:player_field_goals_made:spencer_shrader_over_1_5,40716-13602-26-37:hard_rock:player_field_goals_made:spencer_shrader_under_1_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7756171882256269739,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_field_goals_made,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Interceptions,player_interceptions,player_prop,True,0.5,-120,-110,,open_two_sided,2026-09-20T11:21:50.789547Z,40716-13602-26-37:hard_rock:player_interceptions:daniel_jones_over_0_5,40716-13602-26-37:hard_rock:player_interceptions:daniel_jones_under_0_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7980767078762283395,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_interceptions,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Patrick Mahomes,Patrick Mahomes,KC,IND,QB,Player Interceptions,player_interceptions,player_prop,True,0.5,110,-145,,open_two_sided,2026-09-20T04:02:21.645470Z,40716-13602-26-37:hard_rock:player_interceptions:patrick_mahomes_over_0_5,40716-13602-26-37:hard_rock:player_interceptions:patrick_mahomes_under_0_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6881854787902636427,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_interceptions,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Harrison Butker,Harrison Butker,KC,IND,PK,Player Kicking Points,player_kicking_points,player_prop,True,7.5,-130,,,open_one_sided_over,2026-09-20T16:24:04.449519Z,40716-13602-26-37:hard_rock:player_kicking_points:harrison_butker_over_7_5,,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4819713266697765264,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_kicking_points,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Spencer Shrader,Spencer Shrader,IND,KC,PK,Player Kicking Points,player_kicking_points,player_prop,True,6.5,-110,,,open_one_sided_over,2026-09-20T16:33:58.424917Z,40716-13602-26-37:hard_rock:player_kicking_points:spencer_shrader_over_6_5,,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1484223204854727054,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_kicking_points,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Longest Passing Completion,player_longest_passing_completion,player_prop,True,31.5,-115,-115,,open_two_sided,2026-09-20T22:29:28.799214Z,40716-13602-26-37:hard_rock:player_longest_passing_completion:daniel_jones_over_31_5,40716-13602-26-37:hard_rock:player_longest_passing_completion:daniel_jones_under_31_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7255939022244151694,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_passing_completion,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Patrick Mahomes,Patrick Mahomes,KC,IND,QB,Player Longest Passing Completion,player_longest_passing_completion,player_prop,True,34.5,-120,-110,,open_two_sided,2026-09-20T16:36:32.938007Z,40716-13602-26-37:hard_rock:player_longest_passing_completion:patrick_mahomes_over_34_5,40716-13602-26-37:hard_rock:player_longest_passing_completion:patrick_mahomes_under_34_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5421379263553208717,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_passing_completion,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Alec Pierce,Alec Pierce,IND,KC,WR,Player Longest Reception,player_longest_reception,player_prop,True,22.5,-110,-120,,open_two_sided,2026-09-20T22:38:14.143745Z,40716-13602-26-37:hard_rock:player_longest_reception:alec_pierce_over_22_5,40716-13602-26-37:hard_rock:player_longest_reception:alec_pierce_under_22_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8567299722379919784,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_reception,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Josh Downs,Josh Downs,IND,KC,WR,Player Longest Reception,player_longest_reception,player_prop,True,17.5,-115,-115,,open_two_sided,2026-09-20T08:35:51.121621Z,40716-13602-26-37:hard_rock:player_longest_reception:josh_downs_over_17_5,40716-13602-26-37:hard_rock:player_longest_reception:josh_downs_under_17_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6701683576741691785,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_reception,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Noah Gray,Noah Gray,KC,IND,TE,Player Longest Reception,player_longest_reception,player_prop,True,8.5,-115,-115,,open_two_sided,2026-09-20T20:44:16.021249Z,40716-13602-26-37:hard_rock:player_longest_reception:noah_gray_over_8_5,40716-13602-26-37:hard_rock:player_longest_reception:noah_gray_under_8_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/941556765017899415,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_reception,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Rashee Rice,Rashee Rice,KC,IND,WR,Player Longest Reception,player_longest_reception,player_prop,True,19.5,-120,-110,,open_two_sided,2026-09-20T20:33:46.368622Z,40716-13602-26-37:hard_rock:player_longest_reception:rashee_rice_over_19_5,40716-13602-26-37:hard_rock:player_longest_reception:rashee_rice_under_19_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2919048303775711625,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_reception,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Travis Kelce,Travis Kelce,KC,IND,TE,Player Longest Reception,player_longest_reception,player_prop,True,18.5,-115,-115,,open_two_sided,2026-09-19T08:57:22.609228Z,40716-13602-26-37:hard_rock:player_longest_reception:travis_kelce_over_18_5,40716-13602-26-37:hard_rock:player_longest_reception:travis_kelce_under_18_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8676107926445883811,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_reception,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Tyler Warren,Tyler Warren,IND,KC,TE,Player Longest Reception,player_longest_reception,player_prop,True,16.5,-120,-110,,open_two_sided,2026-09-20T08:45:23.035462Z,40716-13602-26-37:hard_rock:player_longest_reception:tyler_warren_over_16_5,40716-13602-26-37:hard_rock:player_longest_reception:tyler_warren_under_16_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/145096018696995223,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_reception,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Tyquan Thornton,Tyquan Thornton,KC,IND,WR,Player Longest Reception,player_longest_reception,player_prop,True,13.5,-115,-115,,open_two_sided,2026-09-20T00:29:35.704029Z,40716-13602-26-37:hard_rock:player_longest_reception:tyquan_thornton_over_13_5,40716-13602-26-37:hard_rock:player_longest_reception:tyquan_thornton_under_13_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4650160193139769733,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_reception,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Xavier Worthy,Xavier Worthy,KC,IND,WR,Player Longest Reception,player_longest_reception,player_prop,True,18.5,-115,-115,,open_two_sided,2026-09-20T21:39:43.865245Z,40716-13602-26-37:hard_rock:player_longest_reception:xavier_worthy_over_18_5,40716-13602-26-37:hard_rock:player_longest_reception:xavier_worthy_under_18_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3843382614425731490,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_reception,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Longest Rush,player_longest_rush,player_prop,True,16.5,-110,-120,,open_two_sided,2026-09-18T08:33:52.334155Z,40716-13602-26-37:hard_rock:player_longest_rush:jonathan_taylor_over_16_5,40716-13602-26-37:hard_rock:player_longest_rush:jonathan_taylor_under_16_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5262599614019797423,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_rush,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:16Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Kenneth Walker III,Kenneth Walker III,KC,IND,RB,Player Longest Rush,player_longest_rush,player_prop,True,17.5,-110,-120,,open_two_sided,2026-09-20T21:22:59.268706Z,40716-13602-26-37:hard_rock:player_longest_rush:kenneth_walker_iii_over_17_5,40716-13602-26-37:hard_rock:player_longest_rush:kenneth_walker_iii_under_17_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2148016614296125863,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_longest_rush,structured_json_api_response,raw/IND_at_KC__g4.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Attempts,player_passing_attempts,player_prop,True,31.5,-115,-115,,open_two_sided,2026-09-19T15:52:21.569194Z,40716-13602-26-37:hard_rock:player_passing_attempts:daniel_jones_over_31_5,40716-13602-26-37:hard_rock:player_passing_attempts:daniel_jones_under_31_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/13823979253006740,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_attempts,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Patrick Mahomes,Patrick Mahomes,KC,IND,QB,Player Passing Attempts,player_passing_attempts,player_prop,True,31.5,-105,-125,,open_two_sided,2026-09-20T17:05:37.326977Z,40716-13602-26-37:hard_rock:player_passing_attempts:patrick_mahomes_over_31_5,40716-13602-26-37:hard_rock:player_passing_attempts:patrick_mahomes_under_31_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2967800296996209053,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_attempts,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Completions,player_passing_completions,player_prop,True,20.5,-130,100,,open_two_sided,2026-09-20T20:39:31.042293Z,40716-13602-26-37:hard_rock:player_passing_completions:daniel_jones_over_20_5,40716-13602-26-37:hard_rock:player_passing_completions:daniel_jones_under_20_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8297378726849675685,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_completions,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Patrick Mahomes,Patrick Mahomes,KC,IND,QB,Player Passing Completions,player_passing_completions,player_prop,True,20.5,-105,-125,,open_two_sided,2026-09-20T12:06:21.351475Z,40716-13602-26-37:hard_rock:player_passing_completions:patrick_mahomes_over_20_5,40716-13602-26-37:hard_rock:player_passing_completions:patrick_mahomes_under_20_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5418014587784135056,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_completions,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Touchdowns,player_passing_touchdowns,player_prop,False,0.5,-350,,,open_one_sided_over,2026-09-20T08:37:50.736859Z,40716-13602-26-37:hard_rock:player_passing_touchdowns:daniel_jones_over_0_5,,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1375532405330411938,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_touchdowns,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Touchdowns,player_passing_touchdowns,player_prop,True,1.5,155,-210,,open_two_sided,2026-09-20T22:16:13.711360Z,40716-13602-26-37:hard_rock:player_passing_touchdowns:daniel_jones_over_1_5,40716-13602-26-37:hard_rock:player_passing_touchdowns:daniel_jones_under_1_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1717805977010569644,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_touchdowns,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Touchdowns,player_passing_touchdowns,player_prop,False,2.5,575,,,open_one_sided_over,2026-09-20T08:37:50.736859Z,40716-13602-26-37:hard_rock:player_passing_touchdowns:daniel_jones_over_2_5,,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7181516749941113260,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_touchdowns,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Touchdowns,player_passing_touchdowns,player_prop,False,3.5,2500,,,open_one_sided_over,2026-09-20T08:37:50.736859Z,40716-13602-26-37:hard_rock:player_passing_touchdowns:daniel_jones_over_3_5,,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6075038616491524523,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_touchdowns,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Patrick Mahomes,Patrick Mahomes,KC,IND,QB,Player Passing Touchdowns,player_passing_touchdowns,player_prop,False,0.5,-900,,,open_one_sided_over,2026-09-20T22:32:13.844937Z,40716-13602-26-37:hard_rock:player_passing_touchdowns:patrick_mahomes_over_0_5,,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1018291611358069168,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_touchdowns,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Patrick Mahomes,Patrick Mahomes,KC,IND,QB,Player Passing Touchdowns,player_passing_touchdowns,player_prop,True,1.5,-125,-105,,open_two_sided,2026-09-20T11:53:50.933931Z,40716-13602-26-37:hard_rock:player_passing_touchdowns:patrick_mahomes_over_1_5,40716-13602-26-37:hard_rock:player_passing_touchdowns:patrick_mahomes_under_1_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3990667365422596513,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_touchdowns,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Patrick Mahomes,Patrick Mahomes,KC,IND,QB,Player Passing Touchdowns,player_passing_touchdowns,player_prop,False,2.5,300,,,open_one_sided_over,2026-09-19T08:34:05.916817Z,40716-13602-26-37:hard_rock:player_passing_touchdowns:patrick_mahomes_over_2_5,,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5629977629785457044,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_touchdowns,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Patrick Mahomes,Patrick Mahomes,KC,IND,QB,Player Passing Touchdowns,player_passing_touchdowns,player_prop,False,3.5,1000,,,open_one_sided_over,2026-09-20T19:00:31.688473Z,40716-13602-26-37:hard_rock:player_passing_touchdowns:patrick_mahomes_over_3_5,,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5779722317395526036,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_touchdowns,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,107.5,,2500,,open_one_sided_under,2026-09-20T10:01:36.109540Z,,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_107_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/43642411670438319,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,117.5,-7000,1500,,open_two_sided,2026-09-19T08:36:51.847922Z,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_over_117_5,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_117_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/248415457227440559,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,124.5,-5000,1100,,open_two_sided,2026-09-19T08:36:51.847922Z,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_over_124_5,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_124_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/508058275506422172,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,127.5,-4000,1000,,open_two_sided,2026-09-19T08:36:51.847922Z,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_over_127_5,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_127_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5762791725965902255,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,137.5,-2200,700,,open_two_sided,2026-09-20T02:08:21.566099Z,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_over_137_5,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_137_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7401750146607874479,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,147.5,-1200,525,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_over_147_5,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_147_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/529890433938096559,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,149.5,-1100,500,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_over_149_5,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_149_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2151449927031587228,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,157.5,-750,400,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_over_157_5,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_157_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4373994190875525551,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,167.5,-500,300,,open_two_sided,2026-09-20T22:37:13.835604Z,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_over_167_5,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_167_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/959913829607801263,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Daniel Jones,Daniel Jones,IND,KC,QB,Player Passing Yards,player_passing_yards,player_prop,False,174.5,-425,250,,open_two_sided,2026-09-20T22:37:13.835604Z,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_over_174_5,40716-13602-26-37:hard_rock:player_passing_yards:daniel_jones_under_174_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8891508981856600476,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_passing_yards,structured_json_api_response,raw/IND_at_KC__g1.json
