retrieved_at_utc,book,game_id,game,away_team,home_team,kickoff_utc,player,displayed_selection,team,opponent,position,market,market_id,market_class,is_main_line,line,over_price,under_price,selection_price,market_status,book_line_timestamp_utc,odds_id_over,odds_id_under,source_url,source_endpoint,evidence_type,raw_file
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,23.5,100,-140,,open_two_sided,2026-09-20T15:53:36.479635Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_23_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_23_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5819297512531558815,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,24.5,135,-185,,open_two_sided,2026-09-20T15:53:36.479635Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_24_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_24_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6347907518794170794,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,25.5,140,-200,,open_two_sided,2026-09-20T16:24:33.068053Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_25_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_25_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4915199887336931754,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,26.5,160,-230,,open_two_sided,2026-09-20T16:24:33.068053Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_26_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_26_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1772250297385746838,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,27.5,220,-325,,open_two_sided,2026-09-20T16:24:33.068053Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_27_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_27_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/150954431532368287,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,28.5,240,-375,,open_two_sided,2026-09-20T16:24:33.068053Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_28_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_28_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7735016204024283550,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,29.5,260,-425,,open_two_sided,2026-09-20T15:58:40.331541Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_29_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_29_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3798870129702470063,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,30.5,325,-550,,open_two_sided,2026-09-20T16:24:33.068053Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_30_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_30_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4600510863374418344,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,31.5,425,-800,,open_two_sided,2026-09-20T16:24:33.068053Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_31_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_31_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8908766856907719082,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,32.5,450,-850,,open_two_sided,2026-09-20T15:58:40.331541Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_32_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_32_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/289440120074011051,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:46Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,Carolina Panthers,CAR,ATL,,Team Total,team_total,game_or_team,False,33.5,500,-1100,,open_two_sided,2026-09-20T15:58:40.331541Z,32889-18124-26-37:hard_rock:team_total:carolina_panthers_over_33_5,32889-18124-26-37:hard_rock:team_total:carolina_panthers_under_33_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1042667157751726499,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=team_total,structured_json_api_response,raw/CAR_at_ATL__g4.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,21.5,-9000,2000,,open_two_sided,2026-09-20T16:29:00.523946Z,32889-18124-26-37:hard_rock:total_points:over_21_5,32889-18124-26-37:hard_rock:total_points:under_21_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/777524993553727905,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,22,-9000,2000,,open_two_sided,2026-09-20T16:29:00.523946Z,32889-18124-26-37:hard_rock:total_points:over_22,32889-18124-26-37:hard_rock:total_points:under_22,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8894735556307714465,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,22.5,-5000,1600,,open_two_sided,2026-09-20T16:29:00.523956Z,32889-18124-26-37:hard_rock:total_points:over_22_5,32889-18124-26-37:hard_rock:total_points:under_22_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2291508524536168870,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,23,-5000,1600,,open_two_sided,2026-09-20T16:29:00.523956Z,32889-18124-26-37:hard_rock:total_points:over_23,32889-18124-26-37:hard_rock:total_points:under_23,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6540091823006810538,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,23.5,-4000,1300,,open_two_sided,2026-09-20T10:01:36.109540Z,32889-18124-26-37:hard_rock:total_points:over_23_5,32889-18124-26-37:hard_rock:total_points:under_23_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6532069786170556833,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,24,-4000,1300,,open_two_sided,2026-09-20T10:01:36.109540Z,32889-18124-26-37:hard_rock:total_points:over_24,32889-18124-26-37:hard_rock:total_points:under_24,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5023926860954861990,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,24.5,-2500,1200,,open_two_sided,2026-09-20T16:29:00.523956Z,32889-18124-26-37:hard_rock:total_points:over_24_5,32889-18124-26-37:hard_rock:total_points:under_24_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5365778220169953705,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,25,-2500,1200,,open_two_sided,2026-09-20T16:29:00.523956Z,32889-18124-26-37:hard_rock:total_points:over_25,32889-18124-26-37:hard_rock:total_points:under_25,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3931944688805872048,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,25.5,-2200,1000,,open_two_sided,2026-09-19T08:32:22.387673Z,32889-18124-26-37:hard_rock:total_points:over_25_5,32889-18124-26-37:hard_rock:total_points:under_25_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2818992630891938219,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,26,-2200,1000,,open_two_sided,2026-09-19T08:32:22.387673Z,32889-18124-26-37:hard_rock:total_points:over_26,32889-18124-26-37:hard_rock:total_points:under_26,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1202763314619351466,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,26.5,-1600,850,,open_two_sided,2026-09-20T16:29:00.523956Z,32889-18124-26-37:hard_rock:total_points:over_26_5,32889-18124-26-37:hard_rock:total_points:under_26_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3492702987648893360,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,27,-1600,850,,open_two_sided,2026-09-20T08:36:36.997295Z,32889-18124-26-37:hard_rock:total_points:over_27,32889-18124-26-37:hard_rock:total_points:under_27,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5202522733677773227,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,27.5,-1300,700,,open_two_sided,2026-09-20T08:36:36.997295Z,32889-18124-26-37:hard_rock:total_points:over_27_5,32889-18124-26-37:hard_rock:total_points:under_27_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8896600328028422570,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,28,-1300,700,,open_two_sided,2026-09-20T08:36:36.997295Z,32889-18124-26-37:hard_rock:total_points:over_28,32889-18124-26-37:hard_rock:total_points:under_28,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8801039573435154862,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,28.5,-1200,650,,open_two_sided,2026-09-19T08:34:05.916817Z,32889-18124-26-37:hard_rock:total_points:over_28_5,32889-18124-26-37:hard_rock:total_points:under_28_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8400500681575891361,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,29,-1200,650,,open_two_sided,2026-09-19T10:01:36.192492Z,32889-18124-26-37:hard_rock:total_points:over_29,32889-18124-26-37:hard_rock:total_points:under_29,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8739396553535521189,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,29.5,-900,525,,open_two_sided,2026-09-20T16:29:00.523956Z,32889-18124-26-37:hard_rock:total_points:over_29_5,32889-18124-26-37:hard_rock:total_points:under_29_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3695505708368920996,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,30,-900,500,,open_two_sided,2026-09-20T16:29:00.523956Z,32889-18124-26-37:hard_rock:total_points:over_30,32889-18124-26-37:hard_rock:total_points:under_30,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6623267678624809382,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,30.5,-750,450,,open_two_sided,2026-09-18T16:37:22.684031Z,32889-18124-26-37:hard_rock:total_points:over_30_5,32889-18124-26-37:hard_rock:total_points:under_30_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5830634144207602096,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,31,-750,450,,open_two_sided,2026-09-18T16:37:22.684031Z,32889-18124-26-37:hard_rock:total_points:over_31,32889-18124-26-37:hard_rock:total_points:under_31,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4655053903975547302,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,31.5,-600,400,,open_two_sided,2026-09-20T16:29:00.523956Z,32889-18124-26-37:hard_rock:total_points:over_31_5,32889-18124-26-37:hard_rock:total_points:under_31_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7738893748817494443,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,32,-600,400,,open_two_sided,2026-09-20T16:29:00.523956Z,32889-18124-26-37:hard_rock:total_points:over_32,32889-18124-26-37:hard_rock:total_points:under_32,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1754876481437303205,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,32.5,-550,375,,open_two_sided,2026-09-20T16:27:59.925840Z,32889-18124-26-37:hard_rock:total_points:over_32_5,32889-18124-26-37:hard_rock:total_points:under_32_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1156601418438803877,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,33,-525,350,,open_two_sided,2026-09-20T16:27:59.925840Z,32889-18124-26-37:hard_rock:total_points:over_33,32889-18124-26-37:hard_rock:total_points:under_33,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3018699126868148650,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,33.5,-450,300,,open_two_sided,2026-09-19T10:01:36.192492Z,32889-18124-26-37:hard_rock:total_points:over_33_5,32889-18124-26-37:hard_rock:total_points:under_33_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3109334069368979886,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,34,-425,300,,open_two_sided,2026-09-19T10:01:36.192492Z,32889-18124-26-37:hard_rock:total_points:over_34,32889-18124-26-37:hard_rock:total_points:under_34,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5441072776440054192,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,34.5,-375,275,,open_two_sided,2026-09-20T10:01:36.109540Z,32889-18124-26-37:hard_rock:total_points:over_34_5,32889-18124-26-37:hard_rock:total_points:under_34_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3469762777046974882,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,35,-375,260,,open_two_sided,2026-09-20T08:33:50.714702Z,32889-18124-26-37:hard_rock:total_points:over_35,32889-18124-26-37:hard_rock:total_points:under_35,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8610340276713685420,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,35.5,-350,250,,open_two_sided,2026-09-19T08:32:22.387673Z,32889-18124-26-37:hard_rock:total_points:over_35_5,32889-18124-26-37:hard_rock:total_points:under_35_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8809343085248119213,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,36,-325,230,,open_two_sided,2026-09-20T16:27:59.925840Z,32889-18124-26-37:hard_rock:total_points:over_36,32889-18124-26-37:hard_rock:total_points:under_36,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2518940305718378925,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,36.5,-300,220,,open_two_sided,2026-09-19T08:32:22.387673Z,32889-18124-26-37:hard_rock:total_points:over_36_5,32889-18124-26-37:hard_rock:total_points:under_36_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5770398499191521705,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,37,-275,200,,open_two_sided,2026-09-20T10:01:36.109540Z,32889-18124-26-37:hard_rock:total_points:over_37,32889-18124-26-37:hard_rock:total_points:under_37,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6641985764576068016,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
2026-09-20T16:35:12Z,Hard Rock Bet,20260920E9718F0E,CAR@ATL,CAR,ATL,2026-09-20T17:00:00Z,,,,,,Total Points,total_points,game_or_team,False,37.5,-230,175,,open_two_sided,2026-09-20T16:27:59.925840Z,32889-18124-26-37:hard_rock:total_points:over_37_5,32889-18124-26-37:hard_rock:total_points:under_37_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2183422133479276962,OpticOdds API v3 GET /fixtures/odds?fixture_id=20260920E9718F0E&sportsbook=Hard Rock&market=total_points,structured_json_api_response,raw/CAR_at_ATL__g0.json
