market_id,market,market_class,player,team,position,selection,line,over_odds,under_odds,selection_price,is_main_line,status,push_rule,odds_id_over,odds_id_under,line_timestamp_utc,retrieved_at_utc,sportsbook,fixture_id,game,kickoff_utc,season_week,source_endpoint,source_page,deep_link
player_field_goals_made,Player Field Goals Made,player_prop,Jake Bates,DET,PK,Jake Bates,1.5,-115,-115,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_field_goals_made:jake_bates_over_1_5,16341-21473-26-37:hard_rock:player_field_goals_made:jake_bates_under_1_5,2026-09-17T21:16:43.233895Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3778483271655096726
player_field_goals_made,Player Field Goals Made,player_prop,Tyler Bass,BUF,PK,Tyler Bass,1.5,-105,-125,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_field_goals_made:tyler_bass_over_1_5,16341-21473-26-37:hard_rock:player_field_goals_made:tyler_bass_under_1_5,2026-09-17T21:27:14.997480Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5722968485865324953
player_interceptions,Player Interceptions,player_prop,Jared Goff,DET,QB,Jared Goff,0.5,-110,-120,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_interceptions:jared_goff_over_0_5,16341-21473-26-37:hard_rock:player_interceptions:jared_goff_under_0_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/883876320231162281
player_interceptions,Player Interceptions,player_prop,Josh Allen,BUF,QB,Josh Allen,0.5,125,-160,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_interceptions:josh_allen_over_0_5,16341-21473-26-37:hard_rock:player_interceptions:josh_allen_under_0_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/259451529239593376
player_kicking_points,Player Kicking Points,player_prop,Jake Bates,DET,PK,Jake Bates,7.5,105,,,True,open_one_sided_over,"no push, half-point line",16341-21473-26-37:hard_rock:player_kicking_points:jake_bates_over_7_5,,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3899464735082545555
player_kicking_points,Player Kicking Points,player_prop,Tyler Bass,BUF,PK,Tyler Bass,7.5,-120,,,True,open_one_sided_over,"no push, half-point line",16341-21473-26-37:hard_rock:player_kicking_points:tyler_bass_over_7_5,,2026-09-17T21:01:13.297992Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/395717001546432915
player_longest_passing_completion,Player Longest Passing Completion,player_prop,Jared Goff,DET,QB,Jared Goff,35.5,-115,-115,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_passing_completion:jared_goff_over_35_5,16341-21473-26-37:hard_rock:player_longest_passing_completion:jared_goff_under_35_5,2026-09-17T16:32:42.146504Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3263514502968246668
player_longest_passing_completion,Player Longest Passing Completion,player_prop,Josh Allen,BUF,QB,Josh Allen,39.5,-120,-110,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_passing_completion:josh_allen_over_39_5,16341-21473-26-37:hard_rock:player_longest_passing_completion:josh_allen_under_39_5,2026-09-17T21:29:58.645761Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2088864170400416133
player_longest_reception,Player Longest Reception,player_prop,Amon-Ra St. Brown,DET,WR,Amon-Ra St. Brown,22.5,-110,-120,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_reception:amon-ra_st_brown_over_22_5,16341-21473-26-37:hard_rock:player_longest_reception:amon-ra_st_brown_under_22_5,2026-09-17T21:34:58.438117Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5532299237808800137
player_longest_reception,Player Longest Reception,player_prop,DJ Moore,BUF,WR,DJ Moore,24.5,-110,-120,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_reception:dj_moore_over_24_5,16341-21473-26-37:hard_rock:player_longest_reception:dj_moore_under_24_5,2026-09-17T16:56:58.870390Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3658756365490454921
player_longest_reception,Player Longest Reception,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,21.5,-115,-115,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_reception:dalton_kincaid_over_21_5,16341-21473-26-37:hard_rock:player_longest_reception:dalton_kincaid_under_21_5,2026-09-17T21:21:15.153191Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1125730334231626158
player_longest_reception,Player Longest Reception,player_prop,Isaac TeSlaa,DET,WR,Isaac TeSlaa,13.5,-115,-115,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_reception:isaac_teslaa_over_13_5,16341-21473-26-37:hard_rock:player_longest_reception:isaac_teslaa_under_13_5,2026-09-17T21:37:58.207954Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1975726827204903317
player_longest_reception,Player Longest Reception,player_prop,Jahmyr Gibbs,DET,RB,Jahmyr Gibbs,13.5,-110,-120,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_reception:jahmyr_gibbs_over_13_5,16341-21473-26-37:hard_rock:player_longest_reception:jahmyr_gibbs_under_13_5,2026-09-17T19:42:59.292782Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6264184841227600292
player_longest_reception,Player Longest Reception,player_prop,Jameson Williams,DET,WR,Jameson Williams,25.5,-115,-115,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_reception:jameson_williams_over_25_5,16341-21473-26-37:hard_rock:player_longest_reception:jameson_williams_under_25_5,2026-09-17T20:34:42.811822Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7572696037257773474
player_longest_reception,Player Longest Reception,player_prop,Khalil Shakir,BUF,WR,Khalil Shakir,18.5,-110,-120,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_reception:khalil_shakir_over_18_5,16341-21473-26-37:hard_rock:player_longest_reception:khalil_shakir_under_18_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7209433677661602209
player_longest_reception,Player Longest Reception,player_prop,Sam LaPorta,DET,TE,Sam LaPorta,18.5,-115,-115,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_reception:sam_laporta_over_18_5,16341-21473-26-37:hard_rock:player_longest_reception:sam_laporta_under_18_5,2026-09-17T20:50:42.825979Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3045883520401670564
player_longest_rush,Player Longest Rush,player_prop,Jahmyr Gibbs,DET,RB,Jahmyr Gibbs,19.5,-120,-110,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_rush:jahmyr_gibbs_over_19_5,16341-21473-26-37:hard_rock:player_longest_rush:jahmyr_gibbs_under_19_5,2026-09-17T20:22:27.145361Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2159649765044912539
player_longest_rush,Player Longest Rush,player_prop,Josh Allen,BUF,QB,Josh Allen,13.5,-120,-110,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_longest_rush:josh_allen_over_13_5,16341-21473-26-37:hard_rock:player_longest_rush:josh_allen_under_13_5,2026-09-17T21:16:13.546776Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2357532857083232647
player_passing_attempts,Player Passing Attempts,player_prop,Jared Goff,DET,QB,Jared Goff,36.5,-105,-125,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_attempts:jared_goff_over_36_5,16341-21473-26-37:hard_rock:player_passing_attempts:jared_goff_under_36_5,2026-09-17T21:43:28.420272Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6015145509075943833
player_passing_attempts,Player Passing Attempts,player_prop,Josh Allen,BUF,QB,Josh Allen,31.5,-105,-125,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_attempts:josh_allen_over_31_5,16341-21473-26-37:hard_rock:player_passing_attempts:josh_allen_under_31_5,2026-09-17T21:24:19.064725Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7453549332319568297
player_passing_completions,Player Passing Completions,player_prop,Jared Goff,DET,QB,Jared Goff,23.5,-130,100,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_completions:jared_goff_over_23_5,16341-21473-26-37:hard_rock:player_passing_completions:jared_goff_under_23_5,2026-09-17T19:02:58.590936Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8730398269961798037
player_passing_completions,Player Passing Completions,player_prop,Josh Allen,BUF,QB,Josh Allen,20.5,-125,-105,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_completions:josh_allen_over_20_5,16341-21473-26-37:hard_rock:player_passing_completions:josh_allen_under_20_5,2026-09-17T16:12:27.621014Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2650186516973879701
player_passing_touchdowns,Player Passing Touchdowns,player_prop,Jared Goff,DET,QB,Jared Goff,0.5,-1000,,,False,open_one_sided_over,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_touchdowns:jared_goff_over_0_5,,2026-09-17T18:51:43.120237Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4411914681141297558
player_passing_touchdowns,Player Passing Touchdowns,player_prop,Jared Goff,DET,QB,Jared Goff,1.5,-150,115,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_touchdowns:jared_goff_over_1_5,16341-21473-26-37:hard_rock:player_passing_touchdowns:jared_goff_under_1_5,2026-09-17T18:51:43.120237Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/9194737485408764333
player_passing_touchdowns,Player Passing Touchdowns,player_prop,Jared Goff,DET,QB,Jared Goff,2.5,240,,,False,open_one_sided_over,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_touchdowns:jared_goff_over_2_5,,2026-09-17T18:51:43.120237Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6875383677312958884
player_passing_touchdowns,Player Passing Touchdowns,player_prop,Jared Goff,DET,QB,Jared Goff,3.5,750,,,False,open_one_sided_over,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_touchdowns:jared_goff_over_3_5,,2026-09-17T20:11:56.892796Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8477539244750012827
player_passing_touchdowns,Player Passing Touchdowns,player_prop,Josh Allen,BUF,QB,Josh Allen,0.5,-1600,,,False,open_one_sided_over,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_touchdowns:josh_allen_over_0_5,,2026-09-17T15:45:30.303707Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2903758561786069421
player_passing_touchdowns,Player Passing Touchdowns,player_prop,Josh Allen,BUF,QB,Josh Allen,1.5,-200,145,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_touchdowns:josh_allen_over_1_5,16341-21473-26-37:hard_rock:player_passing_touchdowns:josh_allen_under_1_5,2026-09-17T18:41:58.009612Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8913812264511996324
player_passing_touchdowns,Player Passing Touchdowns,player_prop,Josh Allen,BUF,QB,Josh Allen,2.5,180,,,False,open_one_sided_over,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_touchdowns:josh_allen_over_2_5,,2026-09-17T15:45:30.303707Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4065687265647657380
player_passing_touchdowns,Player Passing Touchdowns,player_prop,Josh Allen,BUF,QB,Josh Allen,3.5,575,,,False,open_one_sided_over,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_touchdowns:josh_allen_over_3_5,,2026-09-17T18:53:45.281599Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1795873053452927382
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,140.5,,2250,,False,open_one_sided_under,"no push, half-point line",,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_140_5,2026-09-17T19:54:22.478961Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/764637737889431972
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,149.5,-7000,1600,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_over_149_5,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_149_5,2026-09-17T21:32:13.426505Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3688236996985225646
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,150.5,-7000,1500,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_over_150_5,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_150_5,2026-09-17T21:32:13.426505Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2689433997381075364
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,160.5,-5000,1100,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_over_160_5,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_160_5,2026-09-17T19:54:22.478961Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1000161924652073380
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,170.5,-2500,800,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_over_170_5,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_170_5,2026-09-17T19:54:22.478961Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/813262540116197796
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,174.5,-2000,700,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_over_174_5,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_174_5,2026-09-17T21:32:13.426505Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4689162014168318382
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,180.5,-1500,600,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_over_180_5,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_180_5,2026-09-17T19:54:22.478961Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1399152704139428260
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,190.5,-950,475,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_over_190_5,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_190_5,2026-09-17T19:54:22.478961Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3626886407315915172
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,199.5,-650,375,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_over_199_5,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_199_5,2026-09-17T18:23:29.783711Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7533748128806207903
player_passing_yards,Player Passing Yards,player_prop,Jared Goff,DET,QB,Jared Goff,200.5,-600,375,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_over_200_5,16341-21473-26-37:hard_rock:player_passing_yards:jared_goff_under_200_5,2026-09-17T21:32:13.426505Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6519323267994616228
