game,club,nflcom_displayed_name,nflcom_position,nflcom_note,team_source_displayed_name,team_source_position_label,declaration,match_status,flags,nflcom_url,nflcom_datePublished_utc,nflcom_dateModified_utc,nflcom_retrieved_utc,nflcom_sha256,team_source_url,team_source_type,team_source_datePublished_utc,team_source_dateModified_utc,team_source_retrieved_utc,team_source_sha256,opponent_site_crosslisting_url,opponent_site_crosslisting_text
PIT@NE,NE,Behren Morton,QB,emergency third QB,Behren Morton (emergency third quarterback),QB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.patriots.com/news/inactives-analysis-rb-treveyon-henderson-to-make-season-debut-wr-efton-chism-iii-active-vs-steelers,TEAM_OFFICIAL_SITE,2026-09-20T15:32:27.557Z,2026-09-20T15:37:55.9Z,2026-09-20T16:14:07.587526Z,5edb89211c378cb332a00529357ff5c8df86478ba6396f6844cba7a74fd8c130,https://www.steelers.com/news/steelers-inactives-for-week-2-vs-patriots-x2429,No. 15 QB Behren Morton (3rd QB)
PIT@NE,NE,Carlton Davis,CB,,Carlton Davis III (neck),CB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,DISPLAY_NAME_VARIANT;OPPONENT_SITE_NAME_VARIANT,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.patriots.com/news/inactives-analysis-rb-treveyon-henderson-to-make-season-debut-wr-efton-chism-iii-active-vs-steelers,TEAM_OFFICIAL_SITE,2026-09-20T15:32:27.557Z,2026-09-20T15:37:55.9Z,2026-09-20T16:14:07.587526Z,5edb89211c378cb332a00529357ff5c8df86478ba6396f6844cba7a74fd8c130,https://www.steelers.com/news/steelers-inactives-for-week-2-vs-patriots-x2429,No. 7 CB Carlton Davis
PIT@NE,NE,Dametrious Crownover,OT,,Dametrious Crownover (knee),OT,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.patriots.com/news/inactives-analysis-rb-treveyon-henderson-to-make-season-debut-wr-efton-chism-iii-active-vs-steelers,TEAM_OFFICIAL_SITE,2026-09-20T15:32:27.557Z,2026-09-20T15:37:55.9Z,2026-09-20T16:14:07.587526Z,5edb89211c378cb332a00529357ff5c8df86478ba6396f6844cba7a74fd8c130,https://www.steelers.com/news/steelers-inactives-for-week-2-vs-patriots-x2429,No. 68 T Dametrious Crownover
PIT@NE,NE,Leonard Taylor,DT,,Leonard Taylor,DT,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.patriots.com/news/inactives-analysis-rb-treveyon-henderson-to-make-season-debut-wr-efton-chism-iii-active-vs-steelers,TEAM_OFFICIAL_SITE,2026-09-20T15:32:27.557Z,2026-09-20T15:37:55.9Z,2026-09-20T16:14:07.587526Z,5edb89211c378cb332a00529357ff5c8df86478ba6396f6844cba7a74fd8c130,https://www.steelers.com/news/steelers-inactives-for-week-2-vs-patriots-x2429,No. 93 DT Leonard Taylor
PIT@NE,NE,Tanner Arkin,TE,,Tanner Arkin,TE,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.patriots.com/news/inactives-analysis-rb-treveyon-henderson-to-make-season-debut-wr-efton-chism-iii-active-vs-steelers,TEAM_OFFICIAL_SITE,2026-09-20T15:32:27.557Z,2026-09-20T15:37:55.9Z,2026-09-20T16:14:07.587526Z,5edb89211c378cb332a00529357ff5c8df86478ba6396f6844cba7a74fd8c130,https://www.steelers.com/news/steelers-inactives-for-week-2-vs-patriots-x2429,No. 84 TE Tanner Arkin
PIT@NE,NE,Walter Rouse,OT,,Walter Rouse,OT,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.patriots.com/news/inactives-analysis-rb-treveyon-henderson-to-make-season-debut-wr-efton-chism-iii-active-vs-steelers,TEAM_OFFICIAL_SITE,2026-09-20T15:32:27.557Z,2026-09-20T15:37:55.9Z,2026-09-20T16:14:07.587526Z,5edb89211c378cb332a00529357ff5c8df86478ba6396f6844cba7a74fd8c130,https://www.steelers.com/news/steelers-inactives-for-week-2-vs-patriots-x2429,No. 72 T Walter Rouse
GB@NYJ,GB,Benjamin St-Juste,CB,,Benjamin St-Juste,CB (21),INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:38:26.914Z,2026-09-20T16:14:07.589197Z,c1d59939bcfd8642b8f0e72f0ca9ecefa8db7ab5b623aa6f0a9b1353ae63bc36,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,CB Benjamin St-Juste
GB@NYJ,GB,Javon Hargrave,DT,,Javon Hargrave,DT (98),INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:38:26.914Z,2026-09-20T16:14:07.589197Z,c1d59939bcfd8642b8f0e72f0ca9ecefa8db7ab5b623aa6f0a9b1353ae63bc36,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,DT Javon Hargrave
GB@NYJ,GB,John Williams,OL,,John Williams,OL (73),INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:38:26.914Z,2026-09-20T16:14:07.589197Z,c1d59939bcfd8642b8f0e72f0ca9ecefa8db7ab5b623aa6f0a9b1353ae63bc36,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,OL John Williams
GB@NYJ,GB,Travis Glover,OL,,Travis Glover,OL (79),INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:38:26.914Z,2026-09-20T16:14:07.589197Z,c1d59939bcfd8642b8f0e72f0ca9ecefa8db7ab5b623aa6f0a9b1353ae63bc36,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,OL Travis Glover
GB@NYJ,GB,Warren Brinson,DT,,Warren Brinson,DT (91),INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:38:26.914Z,2026-09-20T16:14:07.589197Z,c1d59939bcfd8642b8f0e72f0ca9ecefa8db7ab5b623aa6f0a9b1353ae63bc36,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,DT Warren Brinson
GB@NYJ,NYJ,Blake Grupe,K,,Blake Grupe,K,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:50:10.139Z,2026-09-20T16:14:07.590172Z,84fbe443ea4152e354d1ec415d830aaffe24c14bb59b05316f51e1c9271f13f7,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,39 K Blake Grupe
GB@NYJ,NYJ,D'Angelo Ponds,CB,,D'Angelo Ponds,CB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:50:10.139Z,2026-09-20T16:14:07.590172Z,84fbe443ea4152e354d1ec415d830aaffe24c14bb59b05316f51e1c9271f13f7,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,23 CB D'Angelo Ponds
GB@NYJ,NYJ,Joseph Ossai,Edge,,Joseph Ossai,Edge,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:50:10.139Z,2026-09-20T16:14:07.590172Z,84fbe443ea4152e354d1ec415d830aaffe24c14bb59b05316f51e1c9271f13f7,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,46 EDGE Joseph Ossai
GB@NYJ,NYJ,Kene Nwangwu,RB,,Kene Nwangwu,RB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:50:10.139Z,2026-09-20T16:14:07.590172Z,84fbe443ea4152e354d1ec415d830aaffe24c14bb59b05316f51e1c9271f13f7,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,3 RB Kene Nwangwu
GB@NYJ,NYJ,Minkah Fitzpatrick,S,,Minkah Fitzpatrick,S,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:50:10.139Z,2026-09-20T16:14:07.590172Z,84fbe443ea4152e354d1ec415d830aaffe24c14bb59b05316f51e1c9271f13f7,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,29 S Minkah Fitzpatrick
GB@NYJ,NYJ,Trevin Wallace,LB,,Trevin Wallace,LB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.newyorkjets.com/news/jets-vs-packers-game-inactives-09-20-2026,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:50:10.139Z,2026-09-20T16:14:07.590172Z,84fbe443ea4152e354d1ec415d830aaffe24c14bb59b05316f51e1c9271f13f7,https://www.packers.com/news/packers-jets-week-2-inactives-sept-20-2026,49 LB Trevin Wallace
CLE@TB,CLE,Daniel Thomas,S,,Daniel Thomas,S,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.clevelandbrowns.com/news/browns-announce-inactives-for-week-2-vs-buccaneers,TEAM_OFFICIAL_SITE,2026-09-20T15:30:18.89Z,2026-09-20T15:30:18.89Z,2026-09-20T16:14:07.592378Z,3301a69d304992a26906c9bf5f23f820b1f4981aa6fd32fc70e5b8b3eeade1de,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,S Daniel Thomas
CLE@TB,CLE,Justin Jefferson,LB,,Justin Jefferson,LB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.clevelandbrowns.com/news/browns-announce-inactives-for-week-2-vs-buccaneers,TEAM_OFFICIAL_SITE,2026-09-20T15:30:18.89Z,2026-09-20T15:30:18.89Z,2026-09-20T16:14:07.592378Z,3301a69d304992a26906c9bf5f23f820b1f4981aa6fd32fc70e5b8b3eeade1de,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,LB Justin Jefferson
CLE@TB,CLE,Parker Brailsford,C,,Parker Brailsford,C,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.clevelandbrowns.com/news/browns-announce-inactives-for-week-2-vs-buccaneers,TEAM_OFFICIAL_SITE,2026-09-20T15:30:18.89Z,2026-09-20T15:30:18.89Z,2026-09-20T16:14:07.592378Z,3301a69d304992a26906c9bf5f23f820b1f4981aa6fd32fc70e5b8b3eeade1de,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,C Parker Brailsford
CLE@TB,CLE,Taylen Green,QB,emergency third QB,Taylen Green (3QB),QB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.clevelandbrowns.com/news/browns-announce-inactives-for-week-2-vs-buccaneers,TEAM_OFFICIAL_SITE,2026-09-20T15:30:18.89Z,2026-09-20T15:30:18.89Z,2026-09-20T16:14:07.592378Z,3301a69d304992a26906c9bf5f23f820b1f4981aa6fd32fc70e5b8b3eeade1de,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,QB Taylen Green (3rd QB)
CLE@TB,CLE,Teven Jenkins,G,,Teven Jenkins,G,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.clevelandbrowns.com/news/browns-announce-inactives-for-week-2-vs-buccaneers,TEAM_OFFICIAL_SITE,2026-09-20T15:30:18.89Z,2026-09-20T15:30:18.89Z,2026-09-20T16:14:07.592378Z,3301a69d304992a26906c9bf5f23f820b1f4981aa6fd32fc70e5b8b3eeade1de,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,G Teven Jenkins
CLE@TB,CLE,Toriano Pride Jr.,CB,,Toriano Pride Jr.,CB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,OPPONENT_SITE_NAME_VARIANT,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.clevelandbrowns.com/news/browns-announce-inactives-for-week-2-vs-buccaneers,TEAM_OFFICIAL_SITE,2026-09-20T15:30:18.89Z,2026-09-20T15:30:18.89Z,2026-09-20T16:14:07.592378Z,3301a69d304992a26906c9bf5f23f820b1f4981aa6fd32fc70e5b8b3eeade1de,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,CB Toriano Pride
CLE@TB,TB,Ayden Garnes,CB,,Ayden Garnes,CB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:37:31.987Z,2026-09-20T16:14:07.595345Z,50cf34f03c69f7d1cf2a9e658cb4be171b8ceb96badcce50eccefec44dd658db,,
CLE@TB,TB,Billy Schrauth,G,,Billy Schrauth,G,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:37:31.987Z,2026-09-20T16:14:07.595345Z,50cf34f03c69f7d1cf2a9e658cb4be171b8ceb96badcce50eccefec44dd658db,,
CLE@TB,TB,DeMonte Capehart,DL,,DeMonte Capehart,DL,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:37:31.987Z,2026-09-20T16:14:07.595345Z,50cf34f03c69f7d1cf2a9e658cb4be171b8ceb96badcce50eccefec44dd658db,,
CLE@TB,TB,Elijah Simmons,DL,,Elijah Simmons,DL,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:37:31.987Z,2026-09-20T16:14:07.595345Z,50cf34f03c69f7d1cf2a9e658cb4be171b8ceb96badcce50eccefec44dd658db,,
CLE@TB,TB,Jacob Parrish,CB,,Jacob Parrish,CB,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:37:31.987Z,2026-09-20T16:14:07.595345Z,50cf34f03c69f7d1cf2a9e658cb4be171b8ceb96badcce50eccefec44dd658db,,
CLE@TB,TB,Luke Haggard,G,,Luke Haggard,G,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.buccaneers.com/news/browns-bucs-inactives-jacob-parrish-ruled-out,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:37:31.987Z,2026-09-20T16:14:07.595345Z,50cf34f03c69f7d1cf2a9e658cb4be171b8ceb96badcce50eccefec44dd658db,,
PHI@TEN,PHI,Cole Payton,QB,,Cole Payton,QB | 18,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.philadelphiaeagles.com/news/eagles-at-titans-inactives-week-2-2026-nfl-regular-season,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:59:55.109Z,2026-09-20T16:14:07.599072Z,aac906b1b560494936e4db176e645758a91393d32b75ef75a5551f6b9766b917,https://www.tennesseetitans.com/news/game-inactives-week-2-titans-vs-eagles,18 QB Cole Payton
PHI@TEN,PHI,Elijah Moore,WR,,Elijah Moore,WR | 19,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.philadelphiaeagles.com/news/eagles-at-titans-inactives-week-2-2026-nfl-regular-season,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:59:55.109Z,2026-09-20T16:14:07.599072Z,aac906b1b560494936e4db176e645758a91393d32b75ef75a5551f6b9766b917,https://www.tennesseetitans.com/news/game-inactives-week-2-titans-vs-eagles,19 WR Elijah Moore
PHI@TEN,PHI,Jonathan Greenard,OLB,,Jonathan Greenard,OLB | 52,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.philadelphiaeagles.com/news/eagles-at-titans-inactives-week-2-2026-nfl-regular-season,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:59:55.109Z,2026-09-20T16:14:07.599072Z,aac906b1b560494936e4db176e645758a91393d32b75ef75a5551f6b9766b917,https://www.tennesseetitans.com/news/game-inactives-week-2-titans-vs-eagles,52 OLB Jonathan Greenard
PHI@TEN,PHI,Micah Morris,G,,Micah Morris,G | 76,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.philadelphiaeagles.com/news/eagles-at-titans-inactives-week-2-2026-nfl-regular-season,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:59:55.109Z,2026-09-20T16:14:07.599072Z,aac906b1b560494936e4db176e645758a91393d32b75ef75a5551f6b9766b917,https://www.tennesseetitans.com/news/game-inactives-week-2-titans-vs-eagles,76 G Micah Morris
PHI@TEN,PHI,Tanner McKee,QB,emergency third QB,Tanner McKee (3rd QB),QB | 16,INACTIVE (official game-day declaration),CONFIRMED_BOTH,,https://www.nfl.com/news/nfl-week-2-inactives-players-ruled-out-sunday-14-games-2026,2026-09-20T15:40:23.31Z,2026-09-20T15:54:29.746Z,2026-09-20T16:10:52.440815Z,57822f63314c176d897d4ec087eb384764c56a2afe3532abfb3a31934a39507d,https://www.philadelphiaeagles.com/news/eagles-at-titans-inactives-week-2-2026-nfl-regular-season,TEAM_OFFICIAL_SITE,2026-09-20T15:30:00Z,2026-09-20T15:59:55.109Z,2026-09-20T16:14:07.599072Z,aac906b1b560494936e4db176e645758a91393d32b75ef75a5551f6b9766b917,https://www.tennesseetitans.com/news/game-inactives-week-2-titans-vs-eagles,16 QB Tanner McKee
