game_id,kickoff_utc,player,gsis_id,team,position,metric,layer,forecast_stage,seal_written_at,run_id,role_tier,model_mean,model_median,q10,q25,q50,q75,q90,actual,forecast_minus_actual,abs_error,pct_error,pit,in_50,in_80,in_90,crps,n_draws,completeness,qb3_configuration,qb3_contaminated,qb3_contamination_basis,outcome_sha256
2026_01_ATL_PIT,2026-09-13T17:00:00Z,C.Rush,00-0033662,ATL,QB,qb/ptd,qb,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,QB,0.127,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.873,0.873,-87.3,0.91023,False,True,True,0.790475,1000,PARTIAL_PLAYER_COVERAGE,,True,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,C.Rush,00-0033662,ATL,QB,qb/int,qb,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,QB,0.076,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.924,1.924,-96.2,0.995287,False,False,False,1.852936,1000,PARTIAL_PLAYER_COVERAGE,,True,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,C.Rush,00-0033662,ATL,QB,qb/sacks,qb,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,QB,0.133,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-3.867,3.867,-96.675,1.0,False,False,False,3.747515,1000,PARTIAL_PLAYER_COVERAGE,,True,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,C.Rush,00-0033662,ATL,QB,qb/db,qb,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,QB,3.444,2.0,0.0,0.0,2.0,7.0,9.0,26.0,-22.556,22.556,-86.7538,1.0,False,False,False,20.51463,1000,PARTIAL_PLAYER_COVERAGE,,True,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,Bi.Robinson,00-0038542,ATL,RB,rushing/carries,rushing,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RUSHER,16.3053,16.5,7.0945,11.7189,16.5,21.2855,26.2327,21.0,-4.6947,4.6947,-22.3557,0.735214,True,True,True,2.819389,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,Bi.Robinson,00-0038542,ATL,RB,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,5.817,6.0,1.0,3.0,6.0,8.0,11.0,10.0,-4.183,4.183,-41.83,0.861079,False,True,True,2.801625,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,Bi.Robinson,00-0038542,ATL,RB,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,4.43,4.0,1.0,2.0,4.0,6.0,8.0,8.0,-3.57,3.57,-44.625,0.870722,False,True,True,2.410994,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,Bi.Robinson,00-0038542,ATL,RB,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,38.587,32.0,2.0,14.0,32.0,55.25,82.0,90.0,-51.413,51.413,-57.1256,0.923858,False,False,True,38.348907,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,R.Dowdle,00-0036139,PIT,RB,rushing/carries,rushing,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RUSHER,7.4085,7.2081,0.0,4.2937,7.2081,10.2279,13.4832,8.0,-0.5915,0.5915,-7.3939,0.57,True,True,True,1.167651,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,R.Dowdle,00-0036139,PIT,RB,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,3.709,3.0,0.0,1.0,3.0,6.0,8.0,5.0,-1.291,1.291,-25.82,0.666302,True,True,True,1.108391,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
